year,term,session,question,kind,booklet,sourcePdf,sourcePages,pageCount,points,marksText,calculatorPolicy,answer,learningOutcome,learningOutcomeSource,mgSourcePdf,mgSourcePages,diagnostics,preview
2014,jun,June 2014,45,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_14_jun_sb2.pdf,[20],1,3.0,3 marks,no-calculator,,R12,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_14_jun_mg.pdf,[114],[],Question 45 3 marks 139 Sketch the graph of ( ) ( ) ( ) 2 3 1 2 . = − + f x x x Label the x-intercepts and the y-intercept. x y 16 Pre-Calculus Mathematics: Booklet 2 (June 2014)
2014,jun,June 2014,46,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_14_jun_sb2.pdf,[21],1,4.0,4 marks,no-calculator,,R13,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_14_jun_mg.pdf,[118],[],Question 46 4 marks 140 Sketch the graph of ( ) 3 1 y x = − + . y x 1 1 Pre-Calculus Mathematics: Booklet 2 (June 2014) 17
2014,jun,June 2014,47,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_14_jun_sb2.pdf,[22],1,3.0,3 marks,no-calculator,,P2,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_14_jun_mg.pdf,[122],[],Question 47 3 marks 141 Solve: 1 2 42 − = n P 18 Pre-Calculus Mathematics: Booklet 2 (June 2014)
2014,jun,June 2014,48,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_14_jun_sb2.pdf,[23],1,3.0,3 marks,no-calculator,,R14,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_14_jun_mg.pdf,[124],[],Question 48 3 marks 142 Sketch the graph of 2 . 2 = + x y x 1 1 y x Pre-Calculus Mathematics: Booklet 2 (June 2014) 19
2014,jun,June 2014,49,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_14_jun_sb2.pdf,[24],1,2.0,2 marks,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_14_jun_mg.pdf,[128],[],"Question 49 2 marks 143 Given the graphs of ( ) f x and ( ), g x sketch the graph of ( )( ). g f g x y x 1 1 ( ) f x ( )( ) f g x g 1 1 y x y 1 1 ( ) g x x 20 Pre-Calculus Mathematics: Booklet 2 (June 2014)"
2015,jan,January 2015,1,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb1.pdf,[7],1,1.0,1 mark,calculator-active,,T1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[12],[],Question 1 1 mark 101 Convert 13 5 π − to degrees. Pre-Calculus Mathematics: Booklet 1 (January 2015) 1
2015,jan,January 2015,2,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb1.pdf,[8],1,3.0,a) 1 mark; b) 1 mark; c) 1 mark,calculator-active,,"P2, P3",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[14],[],"Question 2 a) 1 mark b) 1 mark c) 1 mark 102 103 104 a) From a group of 9 people, in how many ways can you select a committee of 4 members? b) From a group of 9 people, in how many ways can you select a president, a vice president, a secretary, and a treasurer? c) Explain why the answers in a) and b"
2015,jan,January 2015,3,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb1.pdf,[9],1,4.0,a) 2 marks; b) 2 marks,calculator-active,,R10,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[18],[],"Question 3 a) 2 marks b) 2 marks 105 106 A population of 500 bacteria will triple in 20 hours. Using the formula given below, population after hours initial population rate of growth time in hours rt A Pe A t P r t = = = = = a) Determine the rate of growth, r. b) Determine how many hours it will tak"
2015,jan,January 2015,4,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb1.pdf,[10],1,3.0,a) 1 mark; b) 2 marks,calculator-active,,T5,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[22],[],"Question 4 a) 1 mark b) 2 marks 107 108 Talla incorrectly solved the following trigonometric equation: Solve: 2sec 5 0; 0 360 x x − = ≤ ≤  . Talla’s work: a) Explain her error. b) Determine the correct solution. − = = 2 sec 5 0 5 sec 2 x x No solution, sec cannot be greater than 1. x 4 Pre-Calculu"
2015,jan,January 2015,5,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb1.pdf,[11],1,3.0,3 marks,calculator-active,,P4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[26],[],Question 5 3 marks 109 Simplify the 6th term in the expansion of: 10 2 3 2x x   −     Pre-Calculus Mathematics: Booklet 1 (January 2015) 5
2015,jan,January 2015,6,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb1.pdf,[12],1,1.0,1 mark,calculator-active,,T1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[28],[],Question 6 1 mark 110 Determine the arc length subtended by a central angle if the diameter is 19 cm and the central angle is 1.6 radians. Note: A calculator is not required for the remaining test questions. 6 Pre-Calculus Mathematics: Booklet 1 (January 2015)
2015,jan,January 2015,7,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb1.pdf,[13],1,4.0,4 marks,no-calculator,,"T3, T5",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[30],[],"Question 7 4 marks 111 Solve the following equation algebraically for x, where 0 2 x ≤ ≤ π. 2 2cos 3sin x x = − Pre-Calculus Mathematics: Booklet 1 (January 2015) 7"
2015,jan,January 2015,8,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb1.pdf,[14],1,1.0,1 mark,no-calculator,,P2,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[34],[],Question 8 1 mark 112 In how many different ways can you arrange the letters in the word VOLLEYBALL? State your answer as a factorial. 8 Pre-Calculus Mathematics: Booklet 1 (January 2015)
2015,jan,January 2015,9,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb1.pdf,[15],1,2.0,2 marks,no-calculator,,R11,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[36],[],Question 9 2 marks 113 Is ( ) 2 x − a factor of the polynomial ( ) 4 3 2 3 11 3 10? p x x x x x = − − + + − Justify your response. Pre-Calculus Mathematics: Booklet 1 (January 2015) 9
2015,jan,January 2015,10,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb1.pdf,[16],1,1.0,1 mark,no-calculator,,T4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[38],[],Question 10 1 mark 114 Determine the period of the sinusoidal function 1 1 sin 2 3 y x   =    . State your answer in radians. 10 Pre-Calculus Mathematics: Booklet 1 (January 2015)
2015,jan,January 2015,11,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb1.pdf,[17],1,2.0,2 marks,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[40],[],Question 11 2 marks 115 The domain of ( ) f x is 2. x ≤ The domain of ( ) g x is 7. x ≥− State the domain of ( ) ( ). f x g x + Justify your answer. Pre-Calculus Mathematics: Booklet 1 (January 2015) 11
2015,jan,January 2015,12,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb1.pdf,[18],1,3.0,3 marks,no-calculator,,T6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,"[42, 43]",[],Question 12 3 marks 116 Prove the identity below for all permissible values of θ . 2 1 cot csc 1 cos sin θ θ θ θ = − + Left-Hand Side Right-Hand Side 12 Pre-Calculus Mathematics: Booklet 1 (January 2015)
2015,jan,January 2015,13,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb1.pdf,[19],1,1.0,1 mark,no-calculator,,R12,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[48],[],Question 13 1 mark 117 Explain how the end behaviours of the graphs of polynomial functions with an even degree and with an odd degree are different. Pre-Calculus Mathematics: Booklet 1 (January 2015) 13
2015,jan,January 2015,14,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb1.pdf,[20],1,2.0,2 marks,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[50],[],"Question 14 2 marks 118 Given the graphs of ( ) f x and ( ) g x , sketch the graph of ( ) ( ) g x f x − . ( ) f x ( ) g x y x 1 1 x x y 1 1 1 1 y ( ) ( ) g x f x − 14 Pre-Calculus Mathematics: Booklet 1 (January 2015)"
2015,jan,January 2015,15,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb1.pdf,[21],1,2.0,2 marks,no-calculator,,R6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[54],[],"Question 15 2 marks 119 Given ( ) 3 7 f x x = − + , evaluate ( ) 1 2 . f − − Pre-Calculus Mathematics: Booklet 1 (January 2015) 15"
2015,jan,January 2015,16,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[5],1,1.0,1 mark,no-calculator,C,P4,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[59],[],Question 16 1 mark How many terms are there in the expansion of ( ) 10 12 3 ? x + a) 9 b) 10 c) 11 d) 12 
2015,jan,January 2015,17,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[5],1,1.0,1 mark,no-calculator,B,T1,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[59],[],Question 17 1 mark A co-terminal angle for 11 3 π = θ in the domain 2 0 θ −π ≤ ≤ would be: a) 5 3 π − b) 3 π − c) 3 π d) 5 3 π 
2015,jan,January 2015,18,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[5],1,1.0,1 mark,no-calculator,B,R9,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[59],[],Question 18 1 mark The x-intercept of the graph of 3 1 x y = − is: a) 1 − b) 0 c) 1 d) 2 Pre-Calculus Mathematics: Booklet 2 (January 2015) 1
2015,jan,January 2015,19,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[6],1,1.0,1 mark,no-calculator,C,P3,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[60],[],"Question 19 1 mark If 5 3 n n C C = , the value of n must be: a) 3 b) 5 c) 8 d) 15 "
2015,jan,January 2015,20,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[6],1,1.0,1 mark,no-calculator,C,R13,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[60],[],"Question 20 1 mark What is the domain of the function ( ) ( )1 ? f x x = − + a) { } , 1 x x x ∈ ≠−  b) { } , 1 x x x ∈ ≥−  c) { } , 1 x x x ∈ ≤−  d) { } x x ∈ "
2015,jan,January 2015,21,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[6],1,1.0,1 mark,no-calculator,B,T6,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[60],[],Question 21 1 mark Identify a non-permissible value of x for the expression 1 cos 2x . a) 0 b) 4 π c) 2 π d) π 2 Pre-Calculus Mathematics: Booklet 2 (January 2015)
2015,jan,January 2015,22,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[7],1,1.0,1 mark,no-calculator,A,R8,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[61],[],Question 22 1 mark The expression 1 2log log 3 x y − as a single logarithm is: a) 2 3 log x y b) 2 log 3 x y c) 2 3 log x y − d) ( ) 2 3 log x y − 
2015,jan,January 2015,23,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[7],1,1.0,1 mark,no-calculator,D,T2,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[61],[],"Question 23 1 mark The point ( ) P θ lies on the unit circle. What are the coordinates of the point if 300 ? θ =  a) 1 3 , 2 2       b) 1 3 , 2 2   −     c) 3 1 , 2 2   −     d) 1 3 , 2 2   −     Pre-Calculus Mathematics: Booklet 2 (January 2015) 3"
2015,jan,January 2015,24,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[8],1,1.0,1 mark,no-calculator,C,R12,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[62],[],Question 24 1 mark What is the degree of the polynomial function represented by the graph below? a) 2 b) 3 c) 4 d) 5 
2015,jan,January 2015,25,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[8],1,1.0,1 mark,no-calculator,A,R5,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[62],[],"Question 25 1 mark When the point ( ) 4, 3 − − is reflected in the line y x = , the coordinates of the new point are: a) ( ) 3, 4 − − b) ( ) 3, 4 c) ( ) 4, 3 − d) ( ) 4, 3 − y x 4 Pre-Calculus Mathematics: Booklet 2 (January 2015)"
2015,jan,January 2015,26,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[9],1,3.0,a) 2 marks; b) 1 mark,no-calculator,,"R4, R9",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[64],[],Question 26 a) 2 marks b) 1 mark 120 121 a) Sketch the graph of 1 4 x y   =     . b) Sketch the graph of 1 2 . 4 x y   =     x y x y Pre-Calculus Mathematics: Booklet 2 (January 2015) 5
2015,jan,January 2015,27,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[10],1,2.0,2 marks,no-calculator,,R11,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[68],[],"Question 27 2 marks 122 Determine all of the zeroes of the function ( ) 3 2 5 2 24, p x x x x = − − + given one of the factors of ( ) p x is ( ) 3 . x − 6 Pre-Calculus Mathematics: Booklet 2 (January 2015)"
2015,jan,January 2015,28,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[11],1,2.0,2 marks,no-calculator,,R13,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[70],[],"Question 28 2 marks 123 Given the graph of ( ) f x , sketch the graph of ( ) y f x = . y x 1 1 The graph of ( ) f x has already been drawn for your reference. No marks will be awarded for the graph of ( ) f x . y x 1 1 Pre-Calculus Mathematics: Booklet 2 (January 2015) 7"
2015,jan,January 2015,29,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[12],1,3.0,3 marks,no-calculator,,T4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[72],[],Question 29 3 marks 124 Sketch the graph of at least one period of the function ( ) 2sin 4 y x = − . x y 8 Pre-Calculus Mathematics: Booklet 2 (January 2015)
2015,jan,January 2015,30,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[13],1,3.0,3 marks,no-calculator,,R8,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[76],[],Question 30 3 marks 125 Evaluate: 3 3 3 1 log 144 log 4 2log 3 2 − + Pre-Calculus Mathematics: Booklet 2 (January 2015) 9
2015,jan,January 2015,31,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[14],1,2.0,2 marks,no-calculator,,R14,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[80],[],Question 31 2 marks 126 Match each function with its correct description. a) The graph of this function has a vertical asymptote at 1 x = −. b) The graph of this function has a point of discontinuity (hole) at 3 x = . c) The graph of this function has a horizontal asymptote at 4 y = . d) The domain 
2015,jan,January 2015,32,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[15],1,1.0,1 mark,no-calculator,,R3,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[82],[],"Question 32 1 mark 127 The point ( ) 3, 4 − is on the graph of ( ) 1 3 2 y f x = . State the coordinates of the corresponding point on the graph of ( ) y f x = . Pre-Calculus Mathematics: Booklet 2 (January 2015) 11"
2015,jan,January 2015,33,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[16],1,3.0,3 marks,no-calculator,,R12,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[84],[],Question 33 3 marks 128 Sketch the graph of ( )( )( ) 2 1 3 1 y x x x = − − − + . x y 12 Pre-Calculus Mathematics: Booklet 2 (January 2015)
2015,jan,January 2015,34,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[17],1,3.0,a) 2 marks; b) 1 mark,no-calculator,,T6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[88],[],Question 34 a) 2 marks b) 1 mark 129 130 a) Verify that the equation 2 1 sin sin 2 cos 2sin x x x x − = is true for 3 x π = . b) Explain why verifying the equation for 3 x π = is insufficient to conclude that the equation is an identity. Left-Hand Side Right-Hand Side Pre-Calculus Mathematics: Bookl
2015,jan,January 2015,35,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[18],1,2.0,2 marks,no-calculator,,P3,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[92],[],Question 35 2 marks 131 Evaluate: 7 2 7 5 P P 14 Pre-Calculus Mathematics: Booklet 2 (January 2015)
2015,jan,January 2015,36,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[19],1,2.0,2 marks,no-calculator,,R4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[94],[],Question 36 2 marks 132 Use the graph of ( ) y f x = to sketch the graph of ( ) 3 1 y f x = + . 1 1 y x 1 1 y x The graph of ( ) f x has already been drawn for your reference. No marks will be awarded for the graph of ( ) f x . ( ) y f x = Pre-Calculus Mathematics: Booklet 2 (January 2015) 15
2015,jan,January 2015,37,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[20],1,3.0,3 marks,no-calculator,,R10,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[98],[],Question 37 3 marks 133 Solve the following equation: ( ) 4 4 4 log 2 log 3 log x x + + = 16 Pre-Calculus Mathematics: Booklet 2 (January 2015)
2015,jan,January 2015,38,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[21],1,1.0,1 mark,no-calculator,,R14,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[102],[],Question 38 1 mark 134 Determine the coordinates of the point of discontinuity (hole) for the graph of the function ( )( ) ( ) 2 3 2 x x y x − − = − . Pre-Calculus Mathematics: Booklet 2 (January 2015) 17
2015,jan,January 2015,39,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_15_jan_sb2.pdf,[22],1,2.0,2 marks,no-calculator,,T3,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_15_jan_mg.pdf,[104],[],Question 39 2 marks 135 Evaluate and simplify 5 sec tan 6 6 π π     −          . 18 Pre-Calculus Mathematics: Booklet 2 (January 2015)
